33,78,38,10.32,1.22,4.93,42,78,42,10.41,1.92,5.1,42,78,42,8.44,1.27,5.18,49,78,39,8.96,2.03,5.01,38,78,42,10.09,1.03,5.41,40,78,37,10.62,1.72,5.23,51,78,38,9.25,1.14,4.91,43,78,39,9.45,1.63,5.06,41,78,39,8.51,1.99,5.08,42,78,39,9.79,1.18,4.59
33,79,39,10.75,1.05,4.89,42,79,43,9.89,1.82,4.98,42,79,43,8.91,2.16,5.19,49,79,40,8.85,1.3,4.97,37,79,44,9.59,1.4,5.54,40,79,38,10.09,2.42,5.28,51,79,39,9.54,1.08,4.85,43,79,40,8.98,1.54,5.09,41,79,40,8.77,1.3,5.1,42,79,40,9.3,1.12,4.57
32,80,41,10.22,2.05,5.02,42,80,44,9.76,1.73,4.98,42,80,44,9.42,2.05,5.07,48,80,41,9.32,1.44,5.13,37,80,45,10.06,1.32,5.44,40,80,39,9.59,2.11,5.11,51,80,40,9.07,1.38,4.68,42,80,41,8.16,1.47,5.17,41,80,41,8.63,1.23,5.12,42,80,41,8.84,1.07,4.65
32,81,42,9.71,2.75,5.01,42,81,45,9.87,1.64,4.89,42,81,45,9.9,1.13,5.11,48,81,42,9.54,1.08,5.19,37,81,46,10.51,1.26,5.42,40,81,40,8.66,1.06,5,51,81,41,9.56,1.17,4.65,42,81,42,8.7,1.77,5.22,41,81,42,9.15,1.71,5.1,42,81,42,8.13,1.01,4.51
32,82,43,9.22,1.66,4.94,42,82,46,10.33,1,4.78,42,82,46,10.07,1.08,4.92,47,82,44,9.1,1.03,5.2,36,82,47,10.93,1.11,5.57,40,82,41,8.23,1,5.03,51,82,42,9.39,1.25,4.63,42,82,43,9.22,1.69,5.14,40,82,44,8.69,1.49,5.11,41,82,43,8.67,1.65,4.53
31,83,43,8.85,2.53,5.12,41,83,46,9.81,1.6,4.86,42,83,47,10.52,1.02,4.83,47,83,45,9.56,1.24,5.02,35,83,49,10.38,1.05,5.7,39,83,41,8.77,1.76,5.12,51,83,43,9.02,1.19,4.58,42,83,44,9.71,1.08,5,40,83,45,8.94,1.42,5.21,40,83,45,8.24,1.99,4.55
31,84,44,9.36,1.54,5.11,41,84,47,9.32,1.32,4.78,41,84,49,10.5,1.45,4.82,47,84,46,10.03,1.44,4.95,34,84,49,10.82,1.08,5.91,39,84,42,8.33,1.37,5.16,49,84,45,8.47,1.13,4.58,41,84,44,9.22,1.65,5.07,39,84,46,9.45,2.37,5.31,40,84,46,7.83,1.19,4.42
31,85,45,9.84,1.46,4.95,40,85,49,8.54,1.44,4.86,40,85,49,10.92,1.38,4.91,45,85,47,9.53,1.37,4.96,34,85,50,10.27,1.02,5.92,39,85,43,8.05,1.67,5.14,49,85,46,8.05,1.07,4.64,41,85,45,9.51,1.23,5.03,39,85,47,9.92,2.26,5.46,39,85,46,7.81,1.78,4.45
31,86,46,10.3,1.39,4.76,40,86,50,8.84,1.39,4.95,39,86,49,11.33,1.31,5.02,45,86,48,9.05,1.96,4.95,33,86,52,10.18,1.92,6.05,38,86,45,8.6,1.76,5.15,49,86,47,8.44,1.02,4.68,39,86,47,8.13,1.74,5.03,39,86,48,9.79,2.52,5.26,39,86,47,7.89,1.52,4.32
31,87,47,10.74,1.02,4.64,40,87,51,8.59,1.32,4.82,39,87,50,11.57,1.69,4.99,45,87,49,9.28,1.72,4.74,32,87,53,10.63,1.38,6.11,38,87,46,9.12,1.67,4.99,49,87,48,8.02,1.92,4.68,38,87,49,8.58,2.03,5.08,39,87,49,10.25,2.12,5.14,38,87,47,7.58,1.44,4.37
30,88,48,10.2,1.25,4.69,39,88,52,9.11,1.25,4.88,39,88,51,11.94,1.61,5.06,45,88,50,8.81,1.23,4.7,29,88,53,11.04,1.73,6.57,37,88,47,9.61,1.14,5.05,48,88,48,8.01,1.56,4.8,37,88,49,8.15,2.02,5.03,39,88,50,10.36,1.06,5.06,38,88,48,7.21,1.37,4.32
29,89,47,9.69,2.14,4.85,39,89,53,8.77,1.19,4.83,39,89,52,11.35,1.53,4.93,44,89,52,9.32,1.69,4.88,29,89,54,10.68,2.35,6.37,36,89,49,9.13,1.8,5.15,46,89,50,8.56,1.48,4.84,36,89,49,7.92,1.99,5.07,39,89,51,9.84,1.34,4.93,38,89,49,7.65,1.3,4.18
30,90,33,9.2,3.88,5.41,40,90,35,9.28,3.7,5.46,40,90,34,10.78,3.78,5.6,46,90,35,9.66,3.33,5.48,30,90,36,11.1,5,6.46,37,90,35,8.79,4.37,5.59,48,90,35,9.08,3.51,5.41,37,90,33,8.48,4.39,5.8,39,90,36,9.74,4.14,5.51,40,90,37,8.15,3.18,5.03
30,91,34,9.69,2.9,5.39,40,91,36,8.81,3.8,5.43,40,91,35,10.24,3.59,5.51,46,91,36,8.92,3.29,5.21,30,91,37,11.49,3.8,6.45,37,91,36,9.3,3.8,5.7,48,91,36,8.94,3.34,5.27,37,91,34,9,4.05,5.92,39,91,37,9.25,2.98,5.45,40,91,38,7.85,2.46,4.94
30,92,35,8.26,2.39,5.13,40,92,37,8.37,2.66,5.37,40,92,36,10.68,2.8,5.48,46,92,37,9.43,2.17,5.03,30,92,38,10.92,3.61,6.41,37,92,37,8.59,2.66,5.59,48,92,37,8.2,2.55,5.09,37,92,35,9.5,2.9,5.93,39,92,38,8.79,2.83,5.3,40,92,39,7.46,1.39,4.86
30,93,36,7.85,2.27,5.09,40,93,38,8.2,1.58,5.27,40,93,37,10.44,1.71,5.46,46,93,38,9.9,1.58,4.9,30,93,39,10.37,3.43,6.19,37,93,38,8.16,2.53,5.54,48,93,38,7.79,2.62,4.85,37,93,36,9.05,2.4,5.79,39,93,39,9.3,2.69,5.21,40,93,40,7.09,1.32,4.69
30,94,37,7.6,1.54,4.99,39,94,39,8.74,1.49,5.29,40,94,38,10.59,1.62,5.48,45,94,40,10.36,1.07,4.86,30,94,40,10,3.26,6.26,37,94,39,8.7,2.22,5.55,48,94,39,8.35,2.53,4.83,37,94,37,9.55,1.33,5.61,39,94,40,8.83,1.61,5.19,40,94,41,7.68,1.26,4.79
30,95,38,8.03,1.46,5,38,95,41,9.26,1.03,5.17,40,95,39,11.01,1.54,5.49,42,95,39,10.79,1.26,5.05,30,95,41,10.45,2.92,6.01,37,95,40,8.27,2.11,5.4,48,95,40,7.93,1.45,4.67,36,95,37,9.07,3.17,5.65,39,95,41,8.75,1.52,5.1,40,95,42,8.25,1.29,4.9
30,96,39,8.24,1.39,5.06,35,96,42,9.74,1.09,5.3,40,96,40,11.41,1.46,5.52,42,96,40,11.2,1.19,5.05,30,96,42,10.88,1.99,5.87,37,96,41,8.35,1.22,5.23,47,96,40,7.53,1.31,4.54,36,96,38,8.69,2.64,5.52,38,96,42,9.26,2.6,5.09,40,96,43,8.7,1.23,4.9
29,97,40,8.78,1.32,4.98,34,97,44,10.21,1.63,5.24,40,97,41,11.79,1.39,5.53,42,97,41,10.64,1.58,5.06,30,97,43,10.34,1.89,5.57,36,97,43,8.88,1.9,5.31,46,97,42,7.18,2.09,4.62,36,97,39,9.2,1.56,5.54,38,97,43,8.8,1.9,4.88,40,97,44,9.14,1.17,4.77
29,98,41,8.34,1.25,4.99,33,98,43,10.65,2.91,5.31,40,98,42,12.15,1.84,5.47,41,98,42,10.11,1.56,5.02,30,98,44,10.77,1.7,5.1,36,98,44,9.39,1.81,5.21,46,98,43,7.77,1.98,4.55,35,98,40,9.63,1.48,5.37,38,98,44,8.88,2.59,4.84,40,98,45,9.64,1.38,5.01
29,99,42,8.38,2.05,4.91,33,99,44,10.11,1.81,5.16,40,99,43,11.54,1.8,5.46,41,99,43,9.6,1.48,5,30,99,45,11.18,1.26,5.01,36,99,45,8.92,1.3,5.21,46,99,44,8.33,1.26,4.57,35,99,41,9.15,1.07,5.32,38,99,45,8.89,2.46,4.9,40,99,46,9.15,1.65,4.99
29,100,43,8.91,2.03,5.02,33,100,45,9.61,2.12,5.08,40,100,44,11.91,1.71,5.52,41,100,44,9.12,1.35,4.92,29,100,44,10.62,1.19,5.15,36,100,46,9.18,1.23,5.13,45,100,44,8.86,1.23,4.81,34,100,43,8.84,1.33,5.31,38,100,46,8.96,2.49,4.95,40,100,47,9.65,1.57,5.08
29,101,44,9.41,1.93,5.07,33,101,46,10.08,1.89,5.02,40,101,45,10.37,1.63,5.52,40,101,46,8.67,1.34,4.93,28,101,47,11.04,1.45,5.3,36,101,47,9.6,1.17,5.11,45,101,45,8.42,1.17,4.91,34,101,44,9.05,1.27,5.18,38,101,47,8.97,2.54,4.93,39,101,48,9.16,1.09,5
29,102,45,8.94,2.05,5.14,32,102,46,10.52,2.48,5.13,40,102,46,9.08,1.55,5.37,40,102,47,8.23,1.27,4.92,28,102,48,10.49,2.28,5.38,36,102,48,10.07,1.11,5.36,45,102,46,8,1.11,4.9,34,102,45,8.89,1.55,5.18,38,102,48,9.04,2.56,4.88,39,102,49,8.71,1.04,4.77
29,103,46,8.9,1.95,5.08,32,103,47,10.95,1.41,5.08,39,103,48,9.4,1.47,5.23,40,103,48,8.77,1.21,4.86,28,103,49,9.13,2.21,5.21,35,103,49,10.52,1.06,5.51,45,103,47,8.25,1.06,4.88,34,103,46,8.8,1.47,5.2,38,103,49,9.05,1.87,4.84,38,103,51,9,1.35,4.89
29,104,47,8.46,1.85,5.22,32,104,48,11.35,2.23,5.04,39,104,49,9.88,1.06,5.19,39,104,50,9.28,1.15,5,28,104,50,9.63,2.43,5.36,35,104,50,9.99,1.95,5.51,45,104,48,8.79,1,4.68,34,104,47,8.03,1.4,5.02,38,104,50,8.6,1.01,4.65,38,104,52,9.5,1.59,4.82
29,105,48,8.19,2.06,5.32,32,105,49,10.78,1.17,4.93,39,105,50,9.38,1.33,5.19,39,105,51,9.77,1.09,4.97,28,105,51,9.99,1.76,5.39,35,105,51,10.08,1.79,5.58,45,105,49,8.35,1.39,4.55,34,105,48,8.53,1.06,4.97,38,105,51,9.05,1.49,4.66,37,105,55,9.97,1.01,4.73
29,106,49,7.78,1.01,5.25,31,106,48,10.24,2.07,5.14,38,106,51,9.86,1.86,5.28,39,106,52,9.28,1.03,5.01,27,106,51,10.44,1.5,5.36,34,106,53,9.97,1.76,5.75,43,106,50,8.88,1.18,4.67,34,106,49,9.06,1.01,4.94,38,106,52,9.55,1.42,4.68,36,106,57,9.47,1.14,4.67
28,107,50,8.15,2.44,5.4,31,107,49,9.73,2.1,5.13,38,107,52,10.32,1.76,5.37,38,107,54,8.82,1.4,5.06,27,107,52,10.87,1.43,5.41,34,107,54,10.42,1.98,5.91,43,107,51,8.44,1.41,4.62,33,107,48,9.55,1.32,5.21,36,107,55,9.07,1.47,4.73,35,107,58,9,1.37,4.6
28,108,51,7.96,2.32,5.37,31,108,50,10.19,1.04,5.12,38,108,53,9.81,1.68,5.27,37,108,56,7.86,1.56,5.13,26,108,51,10.32,1.57,5.32,34,108,55,10.85,1.08,5.97,43,108,52,8.97,1.34,4.52,33,108,49,10.03,1.41,5.21,35,108,57,8.62,1.4,4.82,34,108,59,9.5,1.3,4.8
28,109,52,8.51,2.2,5.37,30,109,52,9.68,2.09,5.21,38,109,54,10.27,1.59,5.31,37,109,57,8.42,1.3,5.24,26,109,52,10.76,1.5,5.2,34,109,56,11.25,1.02,5.98,42,109,52,9.47,1.55,4.59,32,109,51,9.53,1.54,5.42,35,109,58,8.24,1.33,4.74,34,109,60,9.02,1.23,4.67
30,110,34,9.04,4.08,5.86,31,110,37,9.2,3.91,5.85,40,110,37,10.7,4.12,5.87,39,110,41,8.55,4.32,5.85,27,110,41,11.17,4.13,5.84,34,110,43,10.69,5,6.32,43,110,37,8.99,3.88,5.18,33,110,39,9.38,4.17,5.91,37,110,43,8.78,3.93,5.41,36,110,39,9.52,3.79,5.39
30,111,35,9.54,3.8,5.85,31,111,38,8.74,3.18,5.74,40,111,38,10.17,3.91,5.88,39,111,42,8.87,3.8,5.75,27,111,42,11.56,3.8,5.86,34,111,44,11.11,4.75,6.42,43,111,38,9.5,3.02,5.29,33,111,40,9.86,3.8,5.81,37,111,44,9.29,2.88,5.24,36,111,40,9.05,3.6,5.38
30,112,36,10.01,3.56,5.75,31,112,39,9.18,2.66,5.58,40,112,39,10.22,3.56,5.82,39,112,43,8.71,3.56,5.71,27,112,43,11.93,3.56,5.67,34,112,45,10.55,4.51,6.52,43,112,39,9.97,1.92,5.16,33,112,41,10.32,2.66,5.72,37,112,45,9.17,1.78,5.26,36,112,41,8.6,2.92,5.16
30,113,37,9.51,2.43,5.65,31,113,40,9.67,2.43,5.39,40,113,40,10.66,3.38,6.06,39,113,44,9.23,2.43,5.55,27,113,44,11.34,2.59,5.39,34,113,46,10.97,3.34,6.47,43,113,40,9.47,1.48,5.01,33,113,42,10.75,2.43,5.7,37,113,46,9.66,2.43,5.28,36,113,42,8.17,1.82,5.14
30,114,38,9.03,1.36,5.65,31,114,41,9.19,1.36,5.46,40,114,41,11.08,2.27,6.06,39,114,45,9.72,2.31,5.54,27,114,45,10.77,1.51,5.3,34,114,47,11.38,4.07,6.34,41,114,43,9,2.31,5.18,33,114,43,10.22,1.36,5.56,37,114,47,10.13,2.51,5.22,35,114,42,8.44,3.17,5.06
30,115,39,8.58,2.24,5.56,30,115,43,8.73,1.38,5.57,40,115,42,10.52,2.15,6.02,39,115,46,9.23,2.2,5.48,26,115,43,11.18,1.43,5.45,34,115,48,10.81,3.24,6.17,41,115,44,8.55,2.54,5.17,32,115,45,9.71,3.01,5.61,37,115,48,9.62,1.97,5.29,35,115,43,7.37,2.79,4.89
30,116,40,8.71,2.73,5.51,30,116,44,8.29,1.31,5.32,40,116,43,10,1.09,5.96,39,116,47,8.77,1.64,5.16,25,116,45,11.57,1.99,5.4,34,116,49,10.27,2.6,6.08,41,116,45,8.12,2.04,5.03,32,116,46,10.17,2.28,5.48,36,116,50,9.99,2.89,5.46,35,116,44,7.45,1.7,4.78
30,117,41,8.66,2.59,5.36,30,117,45,8.52,1.24,5.09,39,117,45,10.1,2.3,6.12,38,117,49,8.33,1.03,5.16,25,117,46,11.94,1.89,5.44,34,117,50,10.7,2.92,6.2,41,117,46,7.71,2.3,4.92,32,117,47,10.61,1.22,5.23,36,117,51,9.49,2.55,5.43,35,117,45,8.03,2.36,4.73
30,118,42,8.22,1.51,5.34,29,118,48,9.05,1.72,5.09,39,118,46,9.97,2.19,6.08,37,118,52,8.36,2.01,5.26,25,118,47,12.3,1.49,5.51,34,118,51,11.12,2.77,6.3,41,118,47,8.28,1.34,4.88,32,118,48,11.03,1.16,5.09,36,118,52,9.32,2.42,5.39,35,118,46,8.58,2.25,4.65
30,119,43,7.81,2.3,5.36,28,119,50,8.6,2.52,5.08,39,119,47,10.42,1.13,6.04,37,119,53,8.66,2.13,5.1,25,119,48,11.68,1.42,5.61,34,119,52,11.51,2.64,6.24,41,119,48,7.87,1.28,4.78,30,119,46,10.48,1.94,5.1,36,119,53,8.57,2.3,5.23,35,119,47,8.15,1.19,4.48
30,120,44,7.84,1.24,5.35,28,120,51,8.31,2.4,4.97,38,120,49,10.85,2.85,6.09,37,120,54,9.18,1.14,4.98,25,120,49,11.1,2.14,5.48,34,120,53,11.89,2.08,6.26,41,120,49,8.42,1.02,4.72,30,120,47,9.96,1.22,5.04,36,120,54,9.09,1.77,5.12,34,120,48,8.69,1.13,4.35
29,121,46,8.39,1.25,5.38,28,121,52,8.85,2.28,4.99,38,121,50,11.26,3.04,6.06,37,121,55,9.67,1.08,4.96,25,121,50,10.54,2.03,5.4,34,121,54,12.24,1.02,6.2,39,121,50,8,1.15,4.77,29,121,49,9.91,1.75,5.21,36,121,55,9.59,1.13,5.13,33,121,50,9.2,1.75,4.31
29,122,47,8.92,1.19,5.44,28,122,53,8.41,1.39,4.94,38,122,51,11.65,2.89,6.13,36,122,57,10.14,1.5,4.92,25,122,51,10.97,1.93,5.24,33,122,54,12.58,1.84,6.3,39,122,51,7.6,1.09,4.6,28,122,52,10.37,1.67,5.2,36,122,56,9.11,1.1,5.09,32,122,52,9.69,1.66,4.44
29,123,48,9.42,1.13,5.33,28,123,54,8.41,1.32,4.87,38,123,52,12.01,2.74,6,35,123,59,9.63,1.48,4.87,25,123,52,10.42,1.95,5.25,32,123,54,12.9,2.13,6.18,38,123,51,8.17,1.14,4.69,27,123,51,9.85,1.58,5.26,36,123,57,8.65,1.27,4.99,31,123,53,10.16,1.52,4.55
29,124,49,8.95,1.07,5.16,28,124,55,7.99,1.85,4.76,38,124,53,11.41,2.61,5.93,33,124,60,9.76,1.41,4.83,25,124,53,9.9,1.41,4.99,32,124,55,13.21,2.47,6.17,38,124,52,7.77,1.08,4.78,27,124,52,9.36,1.38,5.11,35,124,57,9.17,1.75,5.11,31,124,54,10.6,1.44,4.72
29,125,50,9.45,1.85,5,28,125,56,8.3,1.53,4.72,38,125,54,10.87,1.74,5.65,33,125,61,10.23,1.34,4.82,24,125,54,10.35,1.76,5.15,32,125,56,12.55,1.87,5.92,38,125,53,8.33,1.03,4.82,25,125,52,8.89,1.38,5.19,33,125,59,9.66,1.66,5.22,31,125,55,11.02,1.37,4.82
28,126,50,9.93,1.73,5.05,28,126,57,8.84,1.46,4.76,37,126,55,10.33,2.7,5.45,33,126,62,9.71,1.27,4.61,23,126,54,8.88,2.33,5.16,32,126,57,11.92,1.78,5.68,37,126,54,8.87,1.63,4.8,25,126,53,8.67,1.19,5.04,33,126,60,10.13,1.58,5.3,31,126,56,9.52,1.03,4.7
28,127,51,9.84,1.64,5.04,28,127,58,8.39,1.58,4.79,37,127,56,10.76,2.56,5.51,33,127,63,9.7,1.11,4.49,23,127,55,8.44,2.22,4.82,32,127,58,11.32,1.69,5.6,37,127,55,9.37,1.55,4.77,25,127,54,9.19,1.13,5.06,33,127,61,10.57,1.5,5.24,29,127,60,9.63,1.24,5.06
28,128,52,10.3,1.31,5.19,28,128,59,7.97,1.5,4.76,37,128,57,10.22,1.9,5.44,32,128,63,10.16,1.15,4.4,23,128,56,8.29,1.16,4.58,32,128,59,10.76,1.46,5.56,37,128,56,8.91,1.47,4.66,25,128,55,9.68,1.08,4.84,32,128,60,10.99,1.57,5.36,29,128,61,10.1,1.62,5.17
27,129,50,10.73,1.6,5.28,28,129,60,7.64,1.43,4.69,36,129,59,9.93,2.86,5.5,31,129,65,10.6,1.39,4.49,23,129,57,7.88,1.1,4.47,32,129,60,10.22,1.39,5.49,37,129,57,8.67,1.4,4.71,25,129,56,9.19,1.02,4.86,32,129,61,10.44,2.19,5.47,29,129,62,9.6,1.53,5.04
28,130,34,10.2,4.42,5.86,28,130,42,8.15,3.85,5.39,37,130,42,10.18,4.41,5.91,30,130,52,10.07,3.96,5.48,22,130,41,7.48,4.17,5.33,33,130,46,10.34,3.98,6.08,39,130,34,9.19,3.77,5.45,25,130,42,9.68,3.66,5.68,33,130,40,9.92,4.6,6.13,30,130,37,10.07,4.4,5.71
28,131,35,9.69,3.68,5.77,28,131,43,7.74,3.87,5.49,37,131,43,9.91,3.8,5.77,30,131,53,9.57,3.77,5.49,22,131,42,7.11,3.8,5.24,33,131,47,10.17,3.78,6,39,131,35,8.73,2.63,5.38,25,131,43,10.15,2.53,5.67,33,131,41,10.37,3.8,6.17,30,131,38,9.56,3.23,5.59
28,132,36,10.15,3.56,5.82,28,132,44,7.72,3.56,5.36,37,132,44,9.41,2.66,5.63,30,132,54,10.04,2.66,5.6,22,132,43,6.75,3.61,5.06,33,132,48,10.3,2.66,5.88,39,132,36,8.29,2.46,5.25,25,132,44,9.73,1.45,5.57,33,132,42,9.86,2.66,6.12,30,132,39,9.08,3.42,5.59
28,133,37,10.59,3.29,5.9,28,133,45,8.28,2.43,5.12,37,133,45,9.89,1.92,5.61,30,133,55,9.54,1.58,5.57,22,133,44,6.42,3.29,4.81,33,133,49,9.81,1.58,5.87,39,133,37,7.88,2.34,5.31,24,133,43,9.24,2.73,5.66,33,133,43,9.36,2.53,5.96,30,133,40,9.58,3.25,5.54
28,134,38,11.01,3.38,5.98,28,134,46,8.82,1.36,5,37,134,46,10.35,1.83,5.51,29,134,58,9.06,4.07,5.72,22,134,45,6.1,2.18,4.61,33,134,50,10.27,1.5,5.95,39,134,38,8.43,2.12,5.26,24,134,44,8.78,2.59,5.53,33,134,44,9.85,3.03,5.98,30,134,41,10.05,3.12,5.58
28,135,39,10.46,2.86,5.88,28,135,47,9.33,2.24,4.95,37,135,47,9.83,1.74,5.44,29,135,59,8.61,2.92,5.73,22,135,46,6.59,1.12,4.42,32,135,51,10.71,1.42,6.07,39,135,39,8.96,2.01,5.31,24,135,45,9.29,3.01,5.53,33,135,45,10.3,2.96,5.88,30,135,42,9.55,2.02,5.58
28,136,40,9.94,1.86,5.62,28,136,48,9,1.8,4.84,37,136,48,10.29,1.65,5.27,29,136,60,9.13,1.82,5.74,21,136,48,6.4,1.06,4.7,32,136,52,10.17,1.35,5.98,39,136,40,9.46,1.32,5.27,24,136,46,9.78,2.29,5.49,33,136,46,9.79,1.87,5.76,30,136,43,8.82,2.87,5.56
27,137,42,9.44,2.41,5.62,28,137,49,9.5,1.71,4.74,37,137,49,9.78,1.57,5.13,29,137,61,7.73,2.34,5.52,21,137,49,7.03,1.96,4.74,31,137,55,10.59,1.58,6.1,39,137,41,9.94,1.25,5.3,24,137,47,10.24,2.18,5.53,32,137,48,9.3,2.87,5.71,30,137,44,8.38,2.54,5.44
27,138,43,9.92,1.34,5.44,28,138,50,9.02,1.92,4.7,37,138,50,10.23,1.49,5.01,29,138,62,8.29,2.22,5.67,21,138,50,7.63,2.65,4.77,30,138,58,11.01,1.5,6.15,39,138,42,10.39,1.19,5.28,24,138,48,9.73,2.38,5.46,32,138,49,9.78,2.73,5.69,30,138,45,8.28,1.57,5.23
27,139,44,10.38,1.28,5.24,28,139,51,8.81,1.5,4.64,36,139,52,9.72,1.42,5.01,29,139,63,8.09,2.11,5.51,21,139,51,7.36,1.72,4.62,29,139,60,11.41,3.57,6.16,39,139,43,10.18,1.13,5.16,24,139,49,9.24,1.92,5.22,32,139,50,9.29,1.64,5.67,29,139,46,8.65,1.51,5.09
27,140,45,10.81,1,5.15,26,140,54,8.37,2.65,4.73,36,140,53,9.23,1.14,5.02,29,140,64,8.35,1.05,5.43,21,140,52,7.5,1.63,4.44,29,140,61,10.84,3.39,5.95,39,140,44,9.67,1.08,4.95,23,140,51,8.78,1.89,5.14,31,140,52,8.83,2.37,5.91,28,140,48,7.57,1.36,5.02
26,141,48,11.22,1.18,5.23,26,141,55,8.62,2.03,4.61,34,141,56,8.91,1.68,5.24,28,141,67,8.89,2.57,5.65,21,141,53,8.08,1.33,4.31,29,141,62,11.25,2.35,5.88,38,141,46,9.18,1.02,5.02,23,141,52,9.29,1.09,4.88,31,141,53,9.33,2.25,5.83,28,141,49,7.19,1.29,4.74
25,142,50,10.66,1.12,5.25,26,142,56,9.14,1.93,4.52,33,142,58,8.89,1.62,5.37,28,142,68,9.39,2.44,5.61,19,142,56,8.63,1.48,4.31,29,142,63,11.64,2.24,5.75,36,142,47,9.68,1.93,5.37,23,142,53,9.08,1.04,4.72,31,142,54,8.92,1.19,5.78,28,142,50,7.78,1.23,4.5
25,143,51,10.12,1.04,5.25,26,143,57,8.68,1.84,4.37,33,143,59,8.99,1.54,5.19,28,143,69,9.42,2.71,5.56,19,143,57,7.24,1.4,4.05,29,143,64,11.05,2.12,5.6,36,143,48,8.99,1.83,5.42,22,143,56,9.33,2.06,4.77,30,143,56,8.47,2.44,5.8,28,143,51,8.34,1.17,4.24
24,144,53,9.62,1.91,5.44,25,144,58,8.25,1.6,4.47,33,144,60,9.49,2.25,5.22,28,144,70,9.9,2.57,5.59,18,144,59,6.88,1.33,4.02,29,144,65,10.5,2.72,5.51,36,144,49,9.49,2.08,5.39,22,144,57,9.82,1.01,4.75,30,144,57,9,2.32,5.76,26,144,55,8.87,1.11,4.42
24,145,54,9.48,1.81,5.32,24,145,60,7.84,1.52,4.6,33,145,61,9.97,1.47,5.07,28,145,71,9.41,2.68,5.58,17,145,63,6.54,2.05,3.97,29,145,66,9.98,2.58,5.4,36,145,50,9.97,1.43,5.38,21,145,60,9.33,2.65,4.95,30,145,58,9.5,2.2,5.6,26,145,56,8.57,1.27,4.38
24,146,55,8.08,1.72,5.02,24,146,61,7.44,1.44,4.45,32,146,60,10.42,1.23,4.91,28,146,72,9.89,1.79,5.61,17,146,64,7.16,1,3.66,29,146,67,8.53,1.5,5.33,36,146,51,9.47,1.36,5.4,21,146,61,8.86,2.47,4.93,30,146,59,9.07,2.48,5.6,26,146,57,9.09,1.21,4.57
24,147,56,7.68,1.64,4.88,23,147,63,7.87,2.45,4.64,30,147,61,9.9,1.32,4.93,28,147,73,10.34,1.47,5.5,15,147,63,6.64,2.2,3.94,29,147,68,8.45,1.43,5.32,36,147,52,9.62,1.29,5.45,21,147,62,9.37,1.4,4.96,30,147,60,9.57,1.41,5.7,26,147,58,8.63,1.15,4.45
23,148,59,7.32,2.06,4.94,23,148,64,8.42,1.88,4.53,30,148,62,9.4,1.26,4.81,28,148,74,9.82,1.39,5.53,15,148,64,6.31,1.84,3.74,29,148,69,8.98,2.25,5.42,36,148,53,10.09,1.7,5.23,20,148,64,9.85,2.27,5.26,30,148,61,10.04,1.34,5.35,24,148,62,9.15,1.5,4.78
23,149,60,7.67,1.95,4.98,23,149,65,8,1.79,4.51,29,149,64,8.93,1.19,4.88,28,149,75,9.33,1.54,5.35,14,149,61,5.99,1.2,3.62,29,149,70,9.48,1.18,5.44,36,149,54,9.09,1.02,5.34,20,149,65,9.36,3.1,5.33,30,149,62,9.54,1.77,5.12,24,149,63,9.64,1.42,4.66
24,150,40,8.19,3.63,5.4,24,150,52,7.6,3.1,5.1,30,150,42,8.01,4.09,5.63,30,150,49,9.82,3.76,5.82,15,100,30,5.69,3.1,4.68,30,150,52,9.95,3.86,5.98,37,150,34,9.16,4.13,5.92,21,150,50,9.84,4.03,5.73,31,150,43,9.06,4.08,5.57,24,150,38,10.11,3.12,5.49
24,151,41,8.11,3.44,5.29,24,151,53,7.22,3.4,4.93,30,151,43,8.5,3.8,5.48,30,151,50,10.28,3.12,5.82,15,101,31,5.7,2.94,4.76,30,151,53,10.31,3.8,6.06,37,151,35,8.7,2.97,5.7,21,151,51,10.3,3.8,5.54,31,151,44,8.71,3.8,5.32,24,151,39,10.56,2.97,5.37
24,152,42,6.75,3.03,4.91,24,152,54,7.81,3.33,5,30,152,44,9.02,2.66,5.52,30,152,51,8.81,2.58,5.68,15,102,32,6.37,2.68,4.59,30,152,54,10.11,2.66,6.01,37,152,36,8.66,2.29,5.63,21,152,52,9.54,2.71,5.26,31,152,45,9.22,2.66,5.2,24,152,40,10.98,2.82,5.22
24,153,43,6.62,2.43,4.74,24,153,55,7.42,2.6,4.91,30,153,45,9.4,1.58,5.31,30,153,52,9.32,2.45,5.68,15,103,33,6.09,2.54,4.42,30,153,55,10.55,2.53,5.94,37,153,37,8.8,1.93,5.57,21,153,53,10.02,1.9,5.09,31,153,46,9.71,1.64,5.13,24,153,41,11.38,2.48,5.2
24,154,44,6.76,2.8,4.58,24,154,56,7.32,2.57,4.86,30,154,46,9.88,1.5,5.26,30,154,53,9.81,1.37,5.65,15,104,34,6.74,2.88,4.71,30,154,56,10.82,3.17,5.96,36,154,37,8.36,2.07,5.6,20,154,53,10.46,2.22,5.22,30,154,44,9.22,2.4,5.27,24,154,42,11.76,2.36,5.29
24,155,45,6.5,2.74,4.59,24,155,57,7.91,2.02,4.85,30,155,47,9.38,2.02,5.19,30,155,54,10.27,1.31,5.56,15,105,35,7.31,1.78,4.66,30,155,57,11.23,3.01,6.01,36,155,38,8.89,2.15,5.51,20,155,54,10.89,1.25,5.25,30,155,45,8.76,2.28,5.07,24,155,43,11.17,2.07,5.11
